,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
34,2018-02-04,3067.4232066404593,1201.7547582739383,4292.85867881108,3067.4232066404593,3067.4232066404593,-312.00406376986615,-312.00406376986615,-312.00406376986615,470.08220667408,470.08220667408,470.08220667408,25.18514355150646,25.18514355150646,25.18514355150646,-807.2714139954526,-807.2714139954526,-807.2714139954526,0.0,0.0,0.0,2755.419142870593
35,2018-02-05,3068.168571666532,1106.996897599882,4419.897241878048,3068.168571666532,3068.168571666532,-318.6280331424122,-318.6280331424122,-318.6280331424122,470.08220667408,470.08220667408,470.08220667408,16.621911505558824,16.621911505558824,16.621911505558824,-805.332151322051,-805.332151322051,-805.332151322051,0.0,0.0,0.0,2749.5405385241197
36,2018-02-06,3068.9139368793008,1126.2320564331055,4289.872655168214,3068.9139368793008,3068.9139368793008,-343.3900117478735,-343.3900117478735,-343.3900117478735,470.08220667408,470.08220667408,470.08220667408,-11.280458382759214,-11.280458382759214,-11.280458382759214,-802.1917600391942,-802.1917600391942,-802.1917600391942,0.0,0.0,0.0,2725.5239251314274
37,2018-02-07,3069.659302092069,1106.2212810720273,4369.134763901193,3069.659302092069,3069.659302092069,-332.275909651193,-332.275909651193,-332.275909651193,470.08220667408,470.08220667408,470.08220667408,-4.407975834413031,-4.407975834413031,-4.407975834413031,-797.9501404908598,-797.9501404908598,-797.9501404908598,0.0,0.0,0.0,2737.383392440876
38,2018-02-08,3070.4046673048383,1214.6938734076953,4374.268186480623,3070.4046673048383,3070.4046673048383,-300.20530327092473,-300.20530327092473,-300.20530327092473,470.08220667408,470.08220667408,470.08220667408,22.48042833033813,22.48042833033813,22.48042833033813,-792.7679382753427,-792.7679382753427,-792.7679382753427,0.0,0.0,0.0,2770.1993640339138
39,2018-02-09,3071.1500325176066,1108.8047144582324,4279.618377590864,3071.1500325176066,3071.1500325176066,-351.35860284599096,-351.35860284599096,-351.35860284599096,470.08220667408,470.08220667408,470.08220667408,-34.57877763967536,-34.57877763967536,-34.57877763967536,-786.8620318803954,-786.8620318803954,-786.8620318803954,0.0,0.0,0.0,2719.791429671616
40,2018-02-10,3071.8953977303754,1175.11169314421,4336.097336557197,3071.8953977303754,3071.8953977303754,-324.43706416648223,-324.43706416648223,-324.43706416648223,470.08220667408,470.08220667408,470.08220667408,-14.020271530611257,-14.020271530611257,-14.020271530611257,-780.4989993099509,-780.4989993099509,-780.4989993099509,0.0,0.0,0.0,2747.458333563893
41,2018-02-11,3072.640762943144,1140.0084092221718,4331.026688936452,3072.640762943144,3072.640762943144,-278.71939275767915,-278.71939275767915,-278.71939275767915,470.08220667408,470.08220667408,470.08220667408,25.185143551607922,25.185143551607922,25.185143551607922,-773.9867429833669,-773.9867429833669,-773.9867429833669,0.0,0.0,0.0,2793.921370185465
42,2018-02-12,3073.386128155913,1227.6746367276517,4491.381430111508,3073.386128155913,3073.386128155913,-280.9603967986099,-280.9603967986099,-280.9603967986099,470.08220667408,470.08220667408,470.08220667408,16.621911505530385,16.621911505530385,16.621911505530385,-767.6645149782203,-767.6645149782203,-767.6645149782203,0.0,0.0,0.0,2792.425731357303
43,2018-02-13,3074.1314933686817,1203.026181953763,4422.828440869015,3074.1314933686817,3074.1314933686817,-303.0898923721382,-303.0898923721382,-303.0898923721382,470.08220667408,470.08220667408,470.08220667408,-11.280458382696686,-11.280458382696686,-11.280458382696686,-761.8916406635213,-761.8916406635213,-761.8916406635213,0.0,0.0,0.0,2771.0416009965434
44,2018-02-14,3074.8768585814505,1191.1867472962238,4459.642875952129,3074.8768585814505,3074.8768585814505,-291.36105524541983,-291.36105524541983,-291.36105524541983,470.08220667408,470.08220667408,470.08220667408,-4.407975834429977,-4.407975834429977,-4.407975834429977,-757.0352860850696,-757.0352860850696,-757.0352860850696,0.0,0.0,0.0,2783.515803336031
45,2018-02-15,3075.622223794219,1208.815583428963,4468.388040901919,3075.622223794219,3075.622223794219,-260.89501650928037,-260.89501650928037,-260.89501650928037,470.08220667408,470.08220667408,470.08220667408,22.480428330364525,22.480428330364525,22.480428330364525,-753.4576515137247,-753.4576515137247,-753.4576515137247,0.0,0.0,0.0,2814.7272072849382
46,2018-02-16,3076.367589006988,1263.6311911905416,4370.246730328128,3076.367589006988,3076.367589006988,-315.9995700171359,-315.9995700171359,-315.9995700171359,470.08220667408,470.08220667408,470.08220667408,-34.57877763969395,-34.57877763969395,-34.57877763969395,-751.5029990515218,-751.5029990515218,-751.5029990515218,0.0,0.0,0.0,2760.3680189898523
47,2018-02-17,3077.112954219757,1228.4985325370003,4373.289652031122,3077.112954219757,3077.112954219757,-295.423000016493,-295.423000016493,-295.423000016493,470.08220667408,470.08220667408,470.08220667408,-14.02027153054087,-14.02027153054087,-14.02027153054087,-751.484935160032,-751.484935160032,-751.484935160032,0.0,0.0,0.0,2781.689954203264
48,2018-02-18,3077.858319432525,1329.7882200468518,4430.1505315885415,3077.858319432525,3077.858319432525,-258.40701861637706,-258.40701861637706,-258.40701861637706,470.08220667408,470.08220667408,470.08220667408,25.185143551579934,25.185143551579934,25.185143551579934,-753.6743688420368,-753.6743688420368,-753.6743688420368,0.0,0.0,0.0,2819.451300816148
49,2018-02-19,3078.6036846452944,1298.3756216012189,4317.8603366881125,3078.6036846452944,3078.6036846452944,-271.5844346122265,-271.5844346122265,-271.5844346122265,470.08220667408,470.08220667408,470.08220667408,16.621911505569066,16.621911505569066,16.621911505569066,-758.2885527918755,-758.2885527918755,-758.2885527918755,0.0,0.0,0.0,2807.0192500330677
50,2018-02-20,3079.3490498580627,1181.699490290642,4317.29833356193,3079.3490498580627,3079.3490498580627,-306.6798400634106,-306.6798400634106,-306.6798400634106,470.08220667408,470.08220667408,470.08220667408,-11.280458382728701,-11.280458382728701,-11.280458382728701,-765.4815883547618,-765.4815883547618,-765.4815883547618,0.0,0.0,0.0,2772.669209794652
51,2018-02-21,3080.0944150708315,1271.9895002979129,4363.6943854917945,3080.0944150708315,3080.0944150708315,-309.6625053951182,-309.6625053951182,-309.6625053951182,470.08220667408,470.08220667408,470.08220667408,-4.407975834413035,-4.407975834413035,-4.407975834413035,-775.336736234785,-775.336736234785,-775.336736234785,0.0,0.0,0.0,2770.431909675713
52,2018-02-22,3080.8397802836002,1223.559870903728,4466.2946964662915,3080.8397802836002,3080.8397802836002,-295.2981895721509,-295.2981895721509,-295.2981895721509,470.08220667408,470.08220667408,470.08220667408,22.48042833035373,22.48042833035373,22.48042833035373,-787.8608245765845,-787.8608245765845,-787.8608245765845,0.0,0.0,0.0,2785.5415907114493
53,2018-02-23,3081.585145496369,1160.5875838976522,4307.792784074664,3081.585145496369,3081.585145496369,-367.47755666990105,-367.47755666990105,-367.47755666990105,470.08220667408,470.08220667408,470.08220667408,-34.578777639712555,-34.578777639712555,-34.578777639712555,-802.9809857042685,-802.9809857042685,-802.9809857042685,0.0,0.0,0.0,2714.107588826468
54,2018-02-24,3082.330510709138,1186.7690041613773,4183.6938419050175,3082.330510709138,3082.330510709138,-364.48194899599173,-364.48194899599173,-364.48194899599173,470.08220667408,470.08220667408,470.08220667408,-14.020271530569477,-14.020271530569477,-14.020271530569477,-820.5438841395022,-820.5438841395022,-820.5438841395022,0.0,0.0,0.0,2717.848561713146
55,2018-02-25,3083.0758759219066,1152.6415903962684,4317.969836491719,3083.0758759219066,3083.0758759219066,-345.0501732969471,-345.0501732969471,-345.0501732969471,470.08220667408,470.08220667408,470.08220667408,25.185143551491358,25.185143551491358,25.185143551491358,-840.3175235225184,-840.3175235225184,-840.3175235225184,0.0,0.0,0.0,2738.0257026249596
56,2018-02-26,3083.821241134675,1189.2921433092947,4334.680398925083,3083.821241134675,3083.821241134675,-375.2915227485106,-375.2915227485106,-375.2915227485106,470.08220667408,470.08220667408,470.08220667408,16.62191150559014,16.62191150559014,16.62191150559014,-861.9956409281806,-861.9956409281806,-861.9956409281806,0.0,0.0,0.0,2708.5297183861644
57,2018-02-27,3084.566606347444,956.7244410175522,4337.334928614973,3084.566606347444,3084.566606347444,-426.4028678724498,-426.4028678724498,-426.4028678724498,470.08220667408,470.08220667408,470.08220667408,-11.280458382722411,-11.280458382722411,-11.280458382722411,-885.2046161638074,-885.2046161638074,-885.2046161638074,0.0,0.0,0.0,2658.1637384749943
58,2018-02-28,3085.311971560213,1065.4547634388912,4228.792850401687,3085.311971560213,3085.311971560213,-443.83851256626826,-443.83851256626826,-443.83851256626826,470.08220667408,470.08220667408,470.08220667408,-4.4079758343618805,-4.4079758343618805,-4.4079758343618805,-909.5127434059862,-909.5127434059862,-909.5127434059862,0.0,0.0,0.0,2641.4734589939444
59,2018-03-01,3086.057336772981,955.9555310010627,4188.311083080687,3086.057336772981,3086.057336772981,-441.87900043074734,-441.87900043074734,-441.87900043074734,470.08220667408,470.08220667408,470.08220667408,22.48042833038013,22.48042833038013,22.48042833038013,-934.4416354352072,-934.4416354352072,-934.4416354352072,0.0,0.0,0.0,2644.1783363422337
60,2018-03-02,3086.8027019857504,900.0324715746045,4106.301555776165,3086.8027019857504,3086.8027019857504,-523.976030125002,-523.976030125002,-523.976030125002,470.08220667408,470.08220667408,470.08220667408,-34.5787776396646,-34.5787776396646,-34.5787776396646,-959.4794591594175,-959.4794591594175,-959.4794591594175,0.0,0.0,0.0,2562.8266718607483
61,2018-03-03,3087.5480671985188,928.15160062877,4226.2520459907855,3087.5480671985188,3087.5480671985188,-528.0337022066169,-528.0337022066169,-528.0337022066169,470.08220667408,470.08220667408,470.08220667408,-14.020271530587642,-14.020271530587642,-14.020271530587642,-984.0956373501091,-984.0956373501091,-984.0956373501091,0.0,0.0,0.0,2559.514364991902
62,2018-03-04,3088.2934324112875,969.7871158136222,4251.785805897019,3088.2934324112875,3088.2934324112875,-512.4892473820544,-512.4892473820544,-512.4892473820544,470.08220667408,470.08220667408,470.08220667408,25.185143551528096,25.185143551528096,25.185143551528096,-1007.7565976076625,-1007.7565976076625,-1007.7565976076625,0.0,0.0,0.0,2575.804185029233
63,2018-03-05,3089.0387976240563,1041.993474216808,4098.025939601645,3089.0387976240563,3089.0387976240563,-543.2379891440663,-543.2379891440663,-543.2379891440663,470.08220667408,470.08220667408,470.08220667408,16.621911505544087,16.621911505544087,16.621911505544087,-1029.9421073236904,-1029.9421073236904,-1029.9421073236904,0.0,0.0,0.0,2545.80080847999
64,2018-03-06,3089.784162836825,815.8696683174015,4065.5624687446402,3089.784162836825,3089.784162836825,-591.3599559962183,-591.3599559962183,-591.3599559962183,470.08220667408,470.08220667408,470.08220667408,-11.280458382716125,-11.280458382716125,-11.280458382716125,-1050.161704287582,-1050.161704287582,-1050.161704287582,0.0,0.0,0.0,2498.4242068406065
65,2018-03-07,3090.529528049594,906.2237575987674,3949.5340108112705,3090.529528049594,3090.529528049594,-602.2964868604555,-602.2964868604555,-602.2964868604555,470.08220667408,470.08220667408,470.08220667408,-4.407975834379149,-4.407975834379149,-4.407975834379149,-1067.9707177001562,-1067.9707177001562,-1067.9707177001562,0.0,0.0,0.0,2488.2330411891385
66,2018-03-08,3091.2748932623626,964.2437831035058,4074.048796395889,3091.2748932623626,3091.2748932623626,-590.4227393892406,-590.4227393892406,-590.4227393892406,470.08220667408,470.08220667408,470.08220667408,22.480428330417347,22.480428330417347,22.480428330417347,-1082.9853743937379,-1082.9853743937379,-1082.9853743937379,0.0,0.0,0.0,2500.852153873122
67,2018-03-09,3092.020258475131,863.242841968585,3950.636283214643,3092.020258475131,3092.020258475131,-659.3930712413425,-659.3930712413425,-659.3930712413425,470.08220667408,470.08220667408,470.08220667408,-34.578777639707674,-34.578777639707674,-34.578777639707674,-1094.8965002757145,-1094.8965002757145,-1094.8965002757145,0.0,0.0,0.0,2432.6271872337884
68,2018-03-10,3092.7656236879,934.5543730896817,4074.0797989089424,3092.7656236879,3092.7656236879,-647.419422082643,-647.419422082643,-647.419422082643,470.08220667408,470.08220667408,470.08220667408,-14.020271530566752,-14.020271530566752,-14.020271530566752,-1103.4813572261562,-1103.4813572261562,-1103.4813572261562,0.0,0.0,0.0,2445.346201605257
69,2018-03-11,3093.5109889006685,919.0674419609552,4163.301036603972,3093.5109889006685,3093.5109889006685,-613.3458500211008,-613.3458500211008,-613.3458500211008,470.08220667408,470.08220667408,470.08220667408,25.18514355150424,25.18514355150424,25.18514355150424,-1108.613200246685,-1108.613200246685,-1108.613200246685,0.0,0.0,0.0,2480.1651388795676
70,2018-03-12,3094.256354471772,917.1149138047888,3962.801893886888,3094.256354471772,3094.256354471772,-623.5640793319244,-623.5640793319244,-623.5640793319244,470.08220667408,470.08220667408,470.08220667408,16.621911505565166,16.621911505565166,16.621911505565166,-1110.2681975115697,-1110.2681975115697,-1110.2681975115697,0.0,0.0,0.0,2470.6922751398474
71,2018-03-13,3095.001720042875,928.8533178862428,4125.181399849024,3095.001720042875,3095.001720042875,-649.7276773404035,-649.7276773404035,-649.7276773404035,470.08220667408,470.08220667408,470.08220667408,-11.280458382691899,-11.280458382691899,-11.280458382691899,-1108.5294256317914,-1108.5294256317914,-1108.5294256317914,0.0,0.0,0.0,2445.274042702472
72,2018-03-14,3095.7470856139785,890.3642901923022,4087.393256349908,3095.7470856139785,3095.7470856139785,-637.9135012267574,-637.9135012267574,-637.9135012267574,470.08220667408,470.08220667408,470.08220667408,-4.4079758343960975,-4.4079758343960975,-4.4079758343960975,-1103.587732066441,-1103.587732066441,-1103.587732066441,0.0,0.0,0.0,2457.833584387221
73,2018-03-15,3096.492451185082,1013.0825528694331,4037.051945616544,3096.492451185082,3096.492451185082,-603.1767090280734,-603.1767090280734,-603.1767090280734,470.08220667408,470.08220667408,470.08220667408,22.480428330395736,22.480428330395736,22.480428330395736,-1095.7393440325493,-1095.7393440325493,-1095.7393440325493,0.0,0.0,0.0,2493.3157421570086
74,2018-03-16,3097.237816756185,867.2870411348963,4074.7495433399504,3097.237816756185,3097.237816756185,-649.8767670167912,-649.8767670167912,-649.8767670167912,470.08220667408,470.08220667408,470.08220667408,-34.57877763972626,-34.57877763972626,-34.57877763972626,-1085.3801960511446,-1085.3801960511446,-1085.3801960511446,0.0,0.0,0.0,2447.361049739394
75,2018-03-17,3097.9831823272884,943.2528013631716,3994.890439299104,3097.9831823272884,3097.9831823272884,-616.9351086641035,-616.9351086641035,-616.9351086641035,470.08220667408,470.08220667408,470.08220667408,-14.02027153054586,-14.02027153054586,-14.02027153054586,-1072.9970438076375,-1072.9970438076375,-1072.9970438076375,0.0,0.0,0.0,2481.048073663185
76,2018-03-18,3098.7285478983918,849.5864850929274,4139.338311622479,3098.7285478983918,3098.7285478983918,-563.8881773358381,-563.8881773358381,-563.8881773358381,470.08220667408,470.08220667408,470.08220667408,25.185143551545114,25.185143551545114,25.185143551545114,-1059.1555275614633,-1059.1555275614633,-1059.1555275614633,0.0,0.0,0.0,2534.8403705625537
77,2018-03-19,3099.473913469495,1115.855930663976,4202.261390112944,3099.473913469495,3099.473913469495,-557.781322962849,-557.781322962849,-557.781322962849,470.08220667408,470.08220667408,470.08220667408,16.62191150553672,16.62191150553672,16.62191150553672,-1044.4854411424656,-1044.4854411424656,-1044.4854411424656,0.0,0.0,0.0,2541.692590506646
78,2018-03-20,3100.2192790405984,911.1814453956906,3985.8058194207047,3100.2192790405984,3100.2192790405984,-570.8618015916063,-570.8618015916063,-570.8618015916063,470.08220667408,470.08220667408,470.08220667408,-11.28045838274185,-11.28045838274185,-11.28045838274185,-1029.6635498829444,-1029.6635498829444,-1029.6635498829444,0.0,0.0,0.0,2529.357477448992
79,2018-03-21,3100.9646446117013,1050.877076924263,4118.854978003006,3100.9646446117013,3100.9646446117013,-549.7201492065298,-549.7201492065298,-549.7201492065298,470.08220667408,470.08220667408,470.08220667408,-4.407975834379154,-4.407975834379154,-4.407975834379154,-1015.3943800462307,-1015.3943800462307,-1015.3943800462307,0.0,0.0,0.0,2551.2444954051716
80,2018-03-22,3101.7100101828046,1149.6741702603615,4348.30936783441,3101.7100101828046,3101.7100101828046,-509.82683600054935,-509.82683600054935,-509.82683600054935,470.08220667408,470.08220667408,470.08220667408,22.480428330374124,22.480428330374124,22.480428330374124,-1002.3894710050034,-1002.3894710050034,-1002.3894710050034,0.0,0.0,0.0,2591.883174182255
81,2018-03-23,3102.4553757539084,1090.516637232452,4256.0145535228385,3102.4553757539084,3102.4553757539084,-555.8422084226453,-555.8422084226453,-555.8422084226453,470.08220667408,470.08220667408,470.08220667408,-34.57877763976934,-34.57877763976934,-34.57877763976934,-991.3456374569558,-991.3456374569558,-991.3456374569558,0.0,0.0,0.0,2546.613167331263
82,2018-03-24,3103.2007413250117,1044.8456455634964,4107.547566899228,3103.2007413250117,3103.2007413250117,-526.8608953819661,-526.8608953819661,-526.8608953819661,470.08220667408,470.08220667408,470.08220667408,-14.020271530613524,-14.020271530613524,-14.020271530613524,-982.9228305254326,-982.9228305254326,-982.9228305254326,0.0,0.0,0.0,2576.3398459430455
83,2018-03-25,3103.946106896115,924.0815591373141,4232.420653031391,3103.946106896115,3103.946106896115,-482.4548620355449,-482.4548620355449,-482.4548620355449,470.08220667408,470.08220667408,470.08220667408,25.18514355151713,25.18514355151713,25.18514355151713,-977.722212261142,-977.722212261142,-977.722212261142,0.0,0.0,0.0,2621.49124486057
84,2018-03-26,3104.6914724672183,1081.1074244186527,4174.403283611724,3104.6914724672183,3104.6914724672183,-489.56094867521495,-489.56094867521495,-489.56094867521495,470.08220667408,470.08220667408,470.08220667408,16.621911505557794,16.621911505557794,16.621911505557794,-976.2650668548528,-976.2650668548528,-976.2650668548528,0.0,0.0,0.0,2615.1305237920033
85,2018-03-27,3105.4368380383216,881.6189647883107,4245.328140167114,3105.4368380383216,3105.4368380383216,-520.1714149802424,-520.1714149802424,-520.1714149802424,470.08220667408,470.08220667408,470.08220667408,-11.280458382735556,-11.280458382735556,-11.280458382735556,-978.9731632715866,-978.9731632715866,-978.9731632715866,0.0,0.0,0.0,2585.2654230580793
86,2018-03-28,3106.1822036094245,1008.0948167703391,4127.731558490329,3106.1822036094245,3106.1822036094245,-520.4769271599953,-520.4769271599953,-520.4769271599953,470.08220667408,470.08220667408,470.08220667408,-4.407975834430311,-4.407975834430311,-4.407975834430311,-986.1511579996451,-986.1511579996451,-986.1511579996451,0.0,0.0,0.0,2585.705276449429
87,2018-03-29,3106.927569180528,947.5932245676817,4290.0369314479185,3106.927569180528,3106.927569180528,-505.40894863246086,-505.40894863246086,-505.40894863246086,470.08220667408,470.08220667408,470.08220667408,22.48042833041134,22.48042833041134,22.48042833041134,-997.971583636952,-997.971583636952,-997.971583636952,0.0,0.0,0.0,2601.518620548067
88,2018-03-30,3107.672934751631,910.3912155155507,4073.371563568488,3107.672934751631,3107.672934751631,-578.9594810352008,-578.9594810352008,-578.9594810352008,470.08220667408,470.08220667408,470.08220667408,-34.57877763969691,-34.57877763969691,-34.57877763969691,-1014.4629100695837,-1014.4629100695837,-1014.4629100695837,0.0,0.0,0.0,2528.71345371643
89,2018-03-31,3108.4183003227345,786.6959247068537,4070.918341490184,3108.4183003227345,3108.4183003227345,-579.4391563006608,-579.4391563006608,-579.4391563006608,470.08220667408,470.08220667408,470.08220667408,-14.020271530543138,-14.020271530543138,-14.020271530543138,-1035.5010914441975,-1035.5010914441975,-1035.5010914441975,0.0,0.0,0.0,2528.979144022074
90,2018-04-01,3109.1636658938382,1032.9290389353082,4136.34762488876,3109.1636658938382,3109.1636658938382,-565.5375756249728,-565.5375756249728,-565.5375756249728,470.08220667408,470.08220667408,470.08220667408,25.185143551553864,25.185143551553864,25.185143551553864,-1060.8049258506067,-1060.8049258506067,-1060.8049258506067,0.0,0.0,0.0,2543.6260902688655
91,2018-04-02,3109.9090314649416,1052.7338931650877,4145.776442977479,3109.9090314649416,3109.9090314649416,-603.2313396474183,-603.2313396474183,-603.2313396474183,470.08220667408,470.08220667408,470.08220667408,16.621911505578876,16.621911505578876,16.621911505578876,-1089.9354578270775,-1089.9354578270775,-1089.9354578270775,0.0,0.0,0.0,2506.6776918175233
92,2018-04-03,3110.6543970360444,851.3517518628851,4052.15671217781,3110.6543970360444,3110.6543970360444,-663.4978007444499,-663.4978007444499,-663.4978007444499,470.08220667408,470.08220667408,470.08220667408,-11.280458382785506,-11.280458382785506,-11.280458382785506,-1122.2995490357446,-1122.2995490357446,-1122.2995490357446,0.0,0.0,0.0,2447.1565962915947
93,2018-04-04,3111.3997626071477,801.5793781982676,3968.2355067821118,3111.3997626071477,3111.3997626071477,-691.4834016809236,-691.4834016809236,-691.4834016809236,470.08220667408,470.08220667408,470.08220667408,-4.407975834481465,-4.407975834481465,-4.407975834481465,-1157.1576325205224,-1157.1576325205224,-1157.1576325205224,0.0,0.0,0.0,2419.916360926224
94,2018-04-05,3112.145128178251,713.3555956852016,4002.0662660189446,3112.145128178251,3112.145128178251,-701.0729188208836,-701.0729188208836,-701.0729188208836,470.08220667408,470.08220667408,470.08220667408,22.480428330389728,22.480428330389728,22.480428330389728,-1193.6355538253536,-1193.6355538253536,-1193.6355538253536,0.0,0.0,0.0,2411.0722093573677
95,2018-04-06,3112.8904937493544,709.3375683495441,3883.805240087404,3112.8904937493544,3112.8904937493544,-795.2368619534883,-795.2368619534883,-795.2368619534883,470.08220667408,470.08220667408,470.08220667408,-34.57877763973998,-34.57877763973998,-34.57877763973998,-1230.7402909878288,-1230.7402909878288,-1230.7402909878288,0.0,0.0,0.0,2317.653631795866
96,2018-04-07,3113.6358593204577,809.8563553665371,3871.914589026158,3113.6358593204577,3113.6358593204577,-811.3173029578626,-811.3173029578626,-811.3173029578626,470.08220667408,470.08220667408,470.08220667408,-14.020271530522246,-14.020271530522246,-14.020271530522246,-1267.3792381014202,-1267.3792381014202,-1267.3792381014202,0.0,0.0,0.0,2302.3185563625952
97,2018-04-08,3114.381224891561,649.3749698394129,3881.239825584323,3114.381224891561,3114.381224891561,-807.1152865236305,-807.1152865236305,-807.1152865236305,470.08220667408,470.08220667408,470.08220667408,25.185143551525876,25.185143551525876,25.185143551525876,-1302.3826367492368,-1302.3826367492368,-1302.3826367492368,0.0,0.0,0.0,2307.2659383679306
98,2018-04-09,3115.1265904626644,546.4664841608437,3863.245648900453,3115.1265904626644,3115.1265904626644,-847.8245308111316,-847.8245308111316,-847.8245308111316,470.08220667408,470.08220667408,470.08220667408,16.621911505550422,16.621911505550422,16.621911505550422,-1334.528648990762,-1334.528648990762,-1334.528648990762,0.0,0.0,0.0,2267.3020596515325
99,2018-04-10,3115.8719560337677,711.3703581159398,3797.6982454108897,3115.8719560337677,3115.8719560337677,-903.7687390159363,-903.7687390159363,-903.7687390159363,470.08220667408,470.08220667408,470.08220667408,-11.280458382705046,-11.280458382705046,-11.280458382705046,-1362.5704873073116,-1362.5704873073116,-1362.5704873073116,0.0,0.0,0.0,2212.1032170178314
100,2018-04-11,3116.617321604871,675.742869361437,3805.520808236931,3116.617321604871,3116.617321604871,-919.5907224225709,-919.5907224225709,-919.5907224225709,470.08220667408,470.08220667408,470.08220667408,-4.407975834464525,-4.407975834464525,-4.407975834464525,-1385.2649532621865,-1385.2649532621865,-1385.2649532621865,0.0,0.0,0.0,2197.0265991823
101,2018-04-12,3117.3626871759743,697.7479723675734,3682.931881377111,3117.3626871759743,3117.3626871759743,-908.8390544696638,-908.8390544696638,-908.8390544696638,470.08220667408,470.08220667408,470.08220667408,22.480428330373524,22.480428330373524,22.480428330373524,-1401.4016894741178,-1401.4016894741178,-1401.4016894741178,0.0,0.0,0.0,2208.5236327063103
102,2018-04-13,3118.1080527470776,507.6482536410678,3668.235354652404,3118.1080527470776,3118.1080527470776,-974.3289912679649,-974.3289912679649,-974.3289912679649,470.08220667408,470.08220667408,470.08220667408,-34.57877763978305,-34.57877763978305,-34.57877763978305,-1409.8324203022623,-1409.8324203022623,-1409.8324203022623,0.0,0.0,0.0,2143.779061479113
103,2018-04-14,3118.853418318181,614.1383080825061,3751.140577402826,3118.853418318181,3118.853418318181,-953.4375112005426,-953.4375112005426,-953.4375112005426,470.08220667408,470.08220667408,470.08220667408,-14.020271530678468,-14.020271530678468,-14.020271530678468,-1409.4994463439448,-1409.4994463439448,-1409.4994463439448,0.0,0.0,0.0,2165.415907117638
104,2018-04-15,3119.5987838892843,589.7276487277956,3726.81555809332,3119.5987838892843,3119.5987838892843,-904.1953166880485,-904.1953166880485,-904.1953166880485,470.08220667408,470.08220667408,470.08220667408,25.185143551502026,25.185143551502026,25.185143551502026,-1399.4626669136308,-1399.4626669136308,-1399.4626669136308,0.0,0.0,0.0,2215.403467201236
105,2018-04-16,3120.344149466474,625.6921546516594,3833.9636622611947,3120.344149466474,3120.344149466474,-892.2203148388496,-892.2203148388496,-892.2203148388496,470.08220667408,470.08220667408,470.08220667408,16.6219115055715,16.6219115055715,16.6219115055715,-1378.9244330185013,-1378.9244330185013,-1378.9244330185013,0.0,0.0,0.0,2228.123834627624
106,2018-04-17,3121.089515043664,648.7711870315953,3932.541100093979,3121.089515043664,3121.089515043664,-888.4498320821243,-888.4498320821243,-888.4498320821243,470.08220667408,470.08220667408,470.08220667408,-11.280458382754995,-11.280458382754995,-11.280458382754995,-1347.2515803734495,-1347.2515803734495,-1347.2515803734495,0.0,0.0,0.0,2232.6396829615396
107,2018-04-18,3121.8348806208537,700.7366455130301,3853.2887677139415,3121.8348806208537,3121.8348806208537,-838.3198257414083,-838.3198257414083,-838.3198257414083,470.08220667408,470.08220667408,470.08220667408,-4.4079758344475835,-4.4079758344475835,-4.4079758344475835,-1303.994056581041,-1303.994056581041,-1303.994056581041,0.0,0.0,0.0,2283.5150548794454
108,2018-04-19,3122.580246198044,892.9900323504606,3887.9081404121866,3122.580246198044,3122.580246198044,-756.3370021260638,-756.3370021260638,-756.3370021260638,470.08220667408,470.08220667408,470.08220667408,22.480428330351913,22.480428330351913,22.480428330351913,-1248.8996371304959,-1248.8996371304959,-1248.8996371304959,0.0,0.0,0.0,2366.24324407198
109,2018-04-20,3123.3256117752335,774.1811139597129,4104.328660902404,3123.3256117752335,3123.3256117752335,-746.4208902700626,-746.4208902700626,-746.4208902700626,470.08220667408,470.08220667408,470.08220667408,-34.57877763971062,-34.57877763971062,-34.57877763971062,-1181.924319304432,-1181.924319304432,-1181.924319304432,0.0,0.0,0.0,2376.904721505171
110,2018-04-21,3124.0709773524236,924.791600564856,4093.0879032974412,3124.0709773524236,3124.0709773524236,-647.1761538180601,-647.1761538180601,-647.1761538180601,470.08220667408,470.08220667408,470.08220667408,-14.020271530707076,-14.020271530707076,-14.020271530707076,-1103.2380889614333,-1103.2380889614333,-1103.2380889614333,0.0,0.0,0.0,2476.8948235343632
111,2018-04-22,3124.8163429296137,1037.3593357792677,4281.358845898466,3124.8163429296137,3124.8163429296137,-517.9585195221042,-517.9585195221042,-517.9585195221042,470.08220667408,470.08220667408,470.08220667408,25.185143551538758,25.185143551538758,25.185143551538758,-1013.2258697477231,-1013.2258697477231,-1013.2258697477231,0.0,0.0,0.0,2606.8578234075094
112,2018-04-23,3125.561708506804,1180.2036689177041,4329.553583860765,3125.561708506804,3125.561708506804,-425.77946636331995,-425.77946636331995,-425.77946636331995,470.08220667408,470.08220667408,470.08220667408,16.621911505525446,16.621911505525446,16.621911505525446,-912.4835845429254,-912.4835845429254,-912.4835845429254,0.0,0.0,0.0,2699.782242143484
